src_ip,dst_ip,src_port,dst_port,protocol,packet_length
172.17.100.113,224.0.0.251,5353.0,5353.0,17,504
172.17.96.37,224.0.0.251,5353.0,5353.0,17,827
172.17.101.86,224.0.0.251,5353.0,5353.0,17,329
172.17.98.120,224.0.0.251,5353.0,5353.0,17,295
172.17.98.199,224.0.0.251,5353.0,5353.0,17,497
172.17.100.34,224.0.0.251,5353.0,5353.0,17,497
172.17.98.54,224.0.0.251,5353.0,5353.0,17,655
172.17.103.100,224.0.0.251,5353.0,5353.0,17,291
172.17.100.145,224.0.0.251,5353.0,5353.0,17,319
172.17.101.245,224.0.0.251,5353.0,5353.0,17,513
172.17.97.232,224.0.0.251,5353.0,5353.0,17,521
172.17.100.218,224.0.0.251,5353.0,5353.0,17,923
172.17.100.100,224.0.0.251,5353.0,5353.0,17,381
172.17.102.71,224.0.0.251,5353.0,5353.0,17,387
172.17.99.163,224.0.0.251,5353.0,5353.0,17,262
172.17.101.234,224.0.0.251,5353.0,5353.0,17,255
172.17.97.13,224.0.0.251,5353.0,5353.0,17,311
172.17.97.118,224.0.0.251,5353.0,5353.0,17,319
172.17.97.118,224.0.0.251,5353.0,5353.0,17,250
172.17.101.75,224.0.0.251,5353.0,5353.0,17,475
172.17.99.178,224.0.0.251,5353.0,5353.0,17,255
172.17.99.138,224.0.0.251,5353.0,5353.0,17,297
172.17.99.188,224.0.0.251,5353.0,5353.0,17,367
172.17.100.71,104.18.27.48,64888.0,443.0,6,2602
172.17.100.71,104.18.27.48,64888.0,443.0,6,1168
172.17.98.112,224.0.0.251,5353.0,5353.0,17,355
104.18.27.48,172.17.100.71,443.0,64888.0,6,60
104.18.27.48,172.17.100.71,443.0,64888.0,6,60
104.18.27.48,172.17.100.71,443.0,64888.0,6,60
172.17.96.93,224.0.0.251,5353.0,5353.0,17,571
172.17.96.38,239.255.255.250,53321.0,1900.0,17,216
172.17.97.175,224.0.0.251,5353.0,5353.0,17,314
172.17.96.207,224.0.0.251,5353.0,5353.0,17,453
172.17.96.213,224.0.0.251,5353.0,5353.0,17,403
172.17.96.38,224.0.0.251,5353.0,5353.0,17,567
172.17.100.192,224.0.0.251,5353.0,5353.0,17,635
172.17.96.26,224.0.0.251,5353.0,5353.0,17,527
172.17.103.30,224.0.0.251,5353.0,5353.0,17,519
172.17.98.31,224.0.0.251,5353.0,5353.0,17,413
172.17.102.86,224.0.0.251,5353.0,5353.0,17,1258
172.17.96.64,224.0.0.251,5353.0,5353.0,17,589
172.17.98.179,224.0.0.251,5353.0,5353.0,17,299
172.17.99.8,224.0.0.251,5353.0,5353.0,17,415
172.17.99.205,224.0.0.251,5353.0,5353.0,17,297
172.17.101.160,224.0.0.251,5353.0,5353.0,17,884
172.17.97.186,224.0.0.251,5353.0,5353.0,17,1514
172.17.97.186,224.0.0.251,,,17,1514
172.17.97.186,224.0.0.251,,,17,1514
172.17.97.186,224.0.0.251,,,17,1514
172.17.97.186,224.0.0.251,,,17,1514
172.17.97.186,224.0.0.251,,,17,674
172.17.100.173,224.0.0.251,5353.0,5353.0,17,85
172.17.98.93,224.0.0.251,5353.0,5353.0,17,1448
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
104.18.27.48,172.17.100.71,443.0,64888.0,6,168
104.18.27.48,172.17.100.71,443.0,64888.0,6,172
104.18.27.48,172.17.100.71,443.0,64888.0,6,85
172.17.100.71,104.18.27.48,64888.0,443.0,6,54
172.17.102.154,239.255.255.250,64990.0,1900.0,17,216
172.17.97.119,224.0.0.251,5353.0,5353.0,17,272
172.17.99.198,172.17.103.255,137.0,137.0,17,114
172.17.99.198,172.17.103.255,137.0,137.0,17,114
172.17.99.198,172.17.103.255,137.0,137.0,17,114
172.17.98.93,172.17.103.255,137.0,137.0,17,114
172.17.100.173,224.0.0.251,5353.0,5353.0,17,85
172.17.97.164,172.17.103.255,52765.0,51007.0,17,186
172.17.100.173,224.0.0.251,5353.0,5353.0,17,333
172.17.100.173,224.0.0.251,5353.0,5353.0,17,277
172.17.98.242,239.255.255.250,49460.0,1900.0,17,171
172.17.98.242,224.0.0.251,5353.0,5353.0,17,87
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.96.26,224.0.0.251,5353.0,5353.0,17,315
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.98.242,224.0.0.251,5353.0,5353.0,17,301
172.17.99.63,224.0.0.251,5353.0,5353.0,17,87
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.96.38,239.255.255.250,53321.0,1900.0,17,216
172.17.96.26,224.0.0.251,5353.0,5353.0,17,315
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
172.17.99.198,172.17.103.255,137.0,137.0,17,114
172.17.99.198,172.17.103.255,137.0,137.0,17,114
172.17.99.198,172.17.103.255,137.0,137.0,17,114
172.17.98.93,224.0.0.251,5353.0,5353.0,17,1448
172.17.102.154,239.255.255.250,64990.0,1900.0,17,216
172.17.98.27,172.17.103.255,57621.0,57621.0,17,82
172.17.98.27,239.255.255.250,53273.0,1900.0,17,171
172.17.98.27,224.0.0.251,5353.0,5353.0,17,87
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.96.26,224.0.0.251,5353.0,5353.0,17,315
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
0.0.0.0,255.255.255.255,68.0,67.0,17,364
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.101.85,224.0.0.252,58447.0,5355.0,17,79
172.17.98.74,224.0.0.251,5353.0,5353.0,17,323
172.17.97.119,224.0.0.251,5353.0,5353.0,17,272
172.17.98.93,224.0.0.251,5353.0,5353.0,17,220
172.17.98.74,224.0.0.251,5353.0,5353.0,17,323
172.17.96.202,224.0.0.251,5353.0,5353.0,17,165
172.17.98.74,224.0.0.251,5353.0,5353.0,17,323
172.17.98.93,172.17.103.255,137.0,137.0,17,114
172.17.101.85,224.0.0.252,58447.0,5355.0,17,79
0.0.0.0,255.255.255.255,68.0,67.0,17,352
172.17.96.38,239.255.255.250,53321.0,1900.0,17,216
172.17.101.85,224.0.0.252,54786.0,5355.0,17,79
172.17.101.136,224.0.0.251,65168.0,5353.0,17,79
172.17.101.63,239.255.255.250,63362.0,1900.0,17,171
34.226.10.103,172.17.100.71,443.0,55002.0,6,60
172.17.100.71,34.226.10.103,55002.0,443.0,6,54
0.0.0.0,255.255.255.255,68.0,67.0,17,342
172.17.101.63,239.255.255.250,63362.0,1900.0,17,171
172.17.101.63,239.255.255.250,63362.0,1900.0,17,171
172.17.96.37,172.17.103.255,17500.0,17500.0,17,175
172.17.98.242,239.255.255.250,49460.0,1900.0,17,171
172.17.98.93,224.0.0.251,5353.0,5353.0,17,1476
172.17.98.93,224.0.0.251,5353.0,5353.0,17,1492
172.17.98.93,224.0.0.251,5353.0,5353.0,17,109
172.17.96.22,224.0.0.251,5353.0,5353.0,17,87
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.96.26,224.0.0.251,5353.0,5353.0,17,315
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.101.85,224.0.0.252,54786.0,5355.0,17,79
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.97.119,224.0.0.251,5353.0,5353.0,17,272
172.17.98.242,224.0.0.251,5353.0,5353.0,17,87
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
172.17.96.26,224.0.0.251,5353.0,5353.0,17,315
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.99.63,224.0.0.251,5353.0,5353.0,17,87
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.96.26,224.0.0.251,5353.0,5353.0,17,315
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
0.0.0.0,255.255.255.255,68.0,67.0,17,342
172.17.100.71,172.17.96.1,54936.0,53.0,17,71
172.17.100.71,172.17.96.1,63781.0,53.0,17,71
172.17.96.1,172.17.100.71,53.0,63781.0,17,87
172.17.101.79,224.0.0.251,5353.0,5353.0,17,457
172.17.100.71,142.250.134.94,65338.0,443.0,17,1292
172.17.100.71,142.250.134.94,65338.0,443.0,17,1292
172.17.96.202,224.0.0.251,5353.0,5353.0,17,472
172.17.100.71,142.250.134.94,58117.0,443.0,6,66
172.17.101.242,224.0.0.251,5353.0,5353.0,17,466
172.17.102.114,224.0.0.251,5353.0,5353.0,17,463
172.17.97.101,224.0.0.251,5353.0,5353.0,17,460
172.17.96.1,172.17.100.71,53.0,54936.0,17,131
172.17.97.115,224.0.0.251,5353.0,5353.0,17,475
172.17.99.80,224.0.0.251,5353.0,5353.0,17,436
142.250.134.94,172.17.100.71,443.0,65338.0,17,86
142.250.134.94,172.17.100.71,443.0,65338.0,17,1296
142.250.134.94,172.17.100.71,443.0,65338.0,17,1292
142.250.134.94,172.17.100.71,443.0,65338.0,17,1292
172.17.100.71,142.250.134.94,65338.0,443.0,17,1292
142.250.134.94,172.17.100.71,443.0,65338.0,17,1292
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
142.250.134.94,172.17.100.71,443.0,65338.0,17,1292
172.17.100.71,142.250.134.94,65338.0,443.0,17,81
142.250.134.94,172.17.100.71,443.0,65338.0,17,1292
142.250.134.94,172.17.100.71,443.0,58117.0,6,70
172.17.100.71,142.250.134.94,58117.0,443.0,6,54
172.17.100.71,142.250.134.94,65338.0,443.0,17,82
172.17.100.71,142.250.134.94,58117.0,443.0,6,1807
172.17.97.119,224.0.0.251,5353.0,5353.0,17,464
172.17.99.1,239.255.255.250,64982.0,1900.0,17,183
172.17.98.242,224.0.0.251,5353.0,5353.0,17,586
172.17.97.120,224.0.0.251,5353.0,5353.0,17,461
142.250.134.94,172.17.100.71,443.0,65338.0,17,1292
142.250.134.94,172.17.100.71,443.0,65338.0,17,823
172.17.100.71,142.250.134.94,65338.0,443.0,17,81
172.17.100.71,142.250.134.94,65338.0,443.0,17,79
172.17.100.71,142.250.134.94,65338.0,443.0,17,125
172.17.100.71,142.250.134.94,65338.0,443.0,17,116
172.17.103.223,224.0.0.251,5353.0,5353.0,17,467
172.17.100.71,142.250.134.94,65338.0,443.0,17,490
142.250.134.94,172.17.100.71,443.0,58117.0,6,64
142.250.134.94,172.17.100.71,443.0,58117.0,6,64
172.17.103.95,224.0.0.251,5353.0,5353.0,17,119
142.250.134.94,172.17.100.71,443.0,58117.0,6,1470
142.250.134.94,172.17.100.71,443.0,58117.0,6,1470
172.17.100.71,142.250.134.94,58117.0,443.0,6,54
142.250.134.94,172.17.100.71,443.0,58117.0,6,1470
172.17.101.209,224.0.0.251,5353.0,5353.0,17,472
142.250.134.94,172.17.100.71,443.0,58117.0,6,1470
172.17.100.71,142.250.134.94,58117.0,443.0,6,54
172.17.100.196,224.0.0.251,5353.0,5353.0,17,448
142.250.134.94,172.17.100.71,443.0,58117.0,6,1470
142.250.134.94,172.17.100.71,443.0,58117.0,6,1470
172.17.100.71,142.250.134.94,58117.0,443.0,6,54
142.250.134.94,172.17.100.71,443.0,58117.0,6,1470
142.250.134.94,172.17.100.71,443.0,58117.0,6,1470
172.17.100.71,142.250.134.94,58117.0,443.0,6,54
142.250.134.94,172.17.100.71,443.0,58117.0,6,1470
142.250.134.94,172.17.100.71,443.0,58117.0,6,344
172.17.100.71,142.250.134.94,58117.0,443.0,6,54
172.17.100.71,142.250.134.94,58117.0,443.0,6,128
142.250.134.94,172.17.100.71,443.0,65338.0,17,83
142.250.134.94,172.17.100.71,443.0,65338.0,17,978
142.250.134.94,172.17.100.71,443.0,65338.0,17,163
142.250.134.94,172.17.100.71,443.0,65338.0,17,69
172.17.100.71,142.250.134.94,65338.0,443.0,17,75
172.17.100.71,142.250.134.94,65338.0,443.0,17,75
172.17.100.71,142.250.134.94,65338.0,443.0,17,73
142.250.134.94,172.17.100.71,443.0,58117.0,6,1010
172.17.100.199,224.0.0.251,5353.0,5353.0,17,473
172.17.98.93,224.0.0.251,5353.0,5353.0,17,1448
172.17.100.71,142.250.134.94,58117.0,443.0,6,54
142.250.134.94,172.17.100.71,443.0,65338.0,17,1288
142.250.134.94,172.17.100.71,443.0,65338.0,17,771
172.17.100.71,142.250.134.94,65338.0,443.0,17,77
172.17.100.71,142.250.134.94,65338.0,443.0,17,82
172.17.101.45,224.0.0.251,5353.0,5353.0,17,520
142.250.134.94,172.17.100.71,443.0,65338.0,17,65
172.17.99.205,224.0.0.251,5353.0,5353.0,17,232
172.17.99.205,224.0.0.251,5353.0,5353.0,17,93
172.17.98.93,172.17.103.255,137.0,137.0,17,114
172.17.96.59,224.0.0.251,5353.0,5353.0,17,466
172.17.103.128,224.0.0.251,5353.0,5353.0,17,469
172.17.100.71,104.86.188.154,65153.0,443.0,17,1167
104.86.188.154,172.17.100.71,443.0,65153.0,17,75
172.17.100.71,104.86.188.154,65153.0,443.0,17,75
172.17.98.74,224.0.0.251,5353.0,5353.0,17,323
172.17.99.205,224.0.0.251,5353.0,5353.0,17,93
172.17.101.45,224.0.0.251,5353.0,5353.0,17,1316
172.17.99.81,224.0.0.251,5353.0,5353.0,17,78
104.86.188.154,172.17.100.71,443.0,65153.0,17,205
104.86.188.154,172.17.100.71,443.0,65153.0,17,68
172.17.100.71,104.86.188.154,65153.0,443.0,17,79
104.86.188.154,172.17.100.71,443.0,65153.0,17,71
172.17.99.81,224.0.0.251,5353.0,5353.0,17,254
172.17.102.214,239.255.255.250,59051.0,1900.0,17,216
172.17.101.79,239.255.255.250,60669.0,1900.0,17,217
172.17.99.205,224.0.0.251,5353.0,5353.0,17,93
172.17.96.20,255.255.255.255,17500.0,17500.0,17,177
172.17.96.20,255.255.255.255,17500.0,17500.0,17,177
172.17.96.20,255.255.255.255,17500.0,17500.0,17,177
172.17.96.20,172.17.103.255,17500.0,17500.0,17,177
172.17.96.20,255.255.255.255,17500.0,17500.0,17,177
172.17.96.20,255.255.255.255,17500.0,17500.0,17,177
172.17.102.160,224.0.0.251,5353.0,5353.0,17,107
172.17.97.164,172.17.103.255,52765.0,51007.0,17,186
172.17.100.20,239.255.255.250,2200.0,2200.0,17,405
172.17.99.205,224.0.0.251,5353.0,5353.0,17,297
172.17.99.205,224.0.0.251,5353.0,5353.0,17,233
172.17.99.1,239.255.255.250,64982.0,1900.0,17,178
0.0.0.0,255.255.255.255,68.0,67.0,17,362
172.17.100.218,172.17.103.255,138.0,138.0,17,247
172.17.98.74,224.0.0.251,5353.0,5353.0,17,323
172.17.98.242,239.255.255.250,49460.0,1900.0,17,171
172.17.102.71,224.0.0.251,5353.0,5353.0,17,87
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.96.26,224.0.0.251,5353.0,5353.0,17,315
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.102.214,239.255.255.250,59051.0,1900.0,17,216
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.98.242,224.0.0.251,5353.0,5353.0,17,87
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.101.79,239.255.255.250,60669.0,1900.0,17,217
172.17.96.26,224.0.0.251,5353.0,5353.0,17,315
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
172.17.98.242,224.0.0.251,5353.0,5353.0,17,301
172.17.97.119,224.0.0.251,5353.0,5353.0,17,272
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.99.63,224.0.0.251,5353.0,5353.0,17,87
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.96.26,224.0.0.251,5353.0,5353.0,17,315
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
172.17.99.1,239.255.255.250,64982.0,1900.0,17,179
172.17.102.71,239.255.255.250,60573.0,1900.0,17,171
172.17.99.48,224.0.0.251,5353.0,5353.0,17,486
0.0.0.0,255.255.255.255,68.0,67.0,17,342
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.103.139,224.0.0.251,5353.0,5353.0,17,103
172.17.103.70,224.0.0.251,5353.0,5353.0,17,82
172.17.103.70,224.0.0.251,5353.0,5353.0,17,82
172.17.101.79,224.0.0.251,5353.0,5353.0,17,194
172.17.97.120,224.0.0.251,5353.0,5353.0,17,196
172.17.98.93,224.0.0.251,5353.0,5353.0,17,1486
172.17.97.101,224.0.0.251,5353.0,5353.0,17,224
172.17.102.114,224.0.0.251,5353.0,5353.0,17,199
172.17.102.86,224.0.0.251,5353.0,5353.0,17,115
172.17.96.59,224.0.0.251,5353.0,5353.0,17,201
172.17.101.209,224.0.0.251,5353.0,5353.0,17,205
172.17.102.214,239.255.255.250,59051.0,1900.0,17,216
172.17.101.79,239.255.255.250,60669.0,1900.0,17,217
172.17.97.101,224.0.0.251,5353.0,5353.0,17,233
172.17.100.71,52.168.117.171,57081.0,443.0,6,55
172.17.99.80,224.0.0.251,5353.0,5353.0,17,436
172.17.97.185,239.255.255.250,59814.0,1900.0,17,216
172.17.97.120,224.0.0.251,5353.0,5353.0,17,264
172.17.102.86,224.0.0.251,5353.0,5353.0,17,880
172.17.103.223,224.0.0.251,5353.0,5353.0,17,467
172.17.98.74,224.0.0.251,5353.0,5353.0,17,323
172.17.97.185,239.255.255.250,59816.0,1900.0,17,216
172.17.98.74,224.0.0.251,5353.0,5353.0,17,323
172.17.97.119,224.0.0.251,5353.0,5353.0,17,464
172.17.102.114,224.0.0.251,5353.0,5353.0,17,263
172.17.102.160,224.0.0.251,5353.0,5353.0,17,107
172.17.97.115,224.0.0.251,5353.0,5353.0,17,475
172.17.101.209,224.0.0.251,5353.0,5353.0,17,266
52.168.117.171,172.17.100.71,443.0,57081.0,6,66
172.17.96.253,224.0.0.251,5353.0,5353.0,17,106
172.17.99.1,239.255.255.250,64982.0,1900.0,17,147
13.107.5.93,172.17.100.71,443.0,64826.0,6,64
0.0.0.0,255.255.255.255,68.0,67.0,17,342
172.17.98.74,224.0.0.251,5353.0,5353.0,17,323
172.17.98.0,172.17.103.255,138.0,138.0,17,247
172.17.96.213,172.17.103.255,62988.0,21027.0,17,285
169.254.176.239,224.0.0.251,5353.0,5353.0,17,1348
169.254.176.239,224.0.0.251,5353.0,5353.0,17,727
172.17.103.70,224.0.0.251,5353.0,5353.0,17,82
172.17.103.70,224.0.0.251,5353.0,5353.0,17,82
172.17.102.86,224.0.0.251,5353.0,5353.0,17,93
172.17.98.242,239.255.255.250,49460.0,1900.0,17,171
172.17.101.79,239.255.255.250,60669.0,1900.0,17,217
172.17.98.242,224.0.0.251,5353.0,5353.0,17,87
172.17.102.214,239.255.255.250,59051.0,1900.0,17,216
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.96.26,224.0.0.251,5353.0,5353.0,17,315
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
172.17.96.59,224.0.0.251,5353.0,5353.0,17,264
172.17.97.119,224.0.0.251,5353.0,5353.0,17,272
172.17.98.93,224.0.0.251,5353.0,5353.0,17,184
172.17.97.185,239.255.255.250,59814.0,1900.0,17,216
172.17.102.86,224.0.0.251,5353.0,5353.0,17,1241
172.17.97.185,239.255.255.250,59816.0,1900.0,17,216
0.0.0.0,255.255.255.255,68.0,67.0,17,342
172.17.99.63,224.0.0.251,5353.0,5353.0,17,87
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.96.26,224.0.0.251,5353.0,5353.0,17,315
172.17.100.196,224.0.0.251,5353.0,5353.0,17,1224
172.17.97.101,224.0.0.251,5353.0,5353.0,17,1208
172.17.98.242,224.0.0.251,5353.0,5353.0,17,301
172.17.96.133,224.0.0.251,5353.0,5353.0,17,84
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.96.133,224.0.0.251,5353.0,5353.0,17,84
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.96.133,224.0.0.251,5353.0,5353.0,17,341
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
169.254.176.239,224.0.0.251,5353.0,5353.0,17,98
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
172.17.97.119,224.0.0.251,5353.0,5353.0,17,464
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.98.93,224.0.0.251,5353.0,5353.0,17,254
172.17.101.160,224.0.0.251,5353.0,5353.0,17,359
172.17.101.160,224.0.0.251,5353.0,5353.0,17,359
172.17.97.164,172.17.103.255,52765.0,51007.0,17,186
172.17.99.151,224.0.0.251,5353.0,5353.0,17,77
172.17.100.71,172.17.99.151,5353.0,5353.0,17,501
172.17.96.26,239.255.255.250,64786.0,1900.0,17,171
172.17.98.74,224.0.0.251,5353.0,5353.0,17,323
172.17.97.185,239.255.255.250,59814.0,1900.0,17,216
172.64.148.235,172.17.100.71,443.0,50060.0,6,78
172.17.100.71,172.64.148.235,50060.0,443.0,6,82
172.17.97.185,239.255.255.250,59816.0,1900.0,17,216
172.64.148.235,172.17.100.71,443.0,50060.0,6,60
172.17.102.160,224.0.0.251,5353.0,5353.0,17,107
0.0.0.0,255.255.255.255,68.0,67.0,17,350
172.17.99.151,224.0.0.251,5353.0,5353.0,17,93
172.17.102.88,239.255.255.250,56769.0,1900.0,17,216
172.17.100.159,255.255.255.255,17500.0,17500.0,17,177
172.17.100.159,172.17.103.255,17500.0,17500.0,17,177
172.17.99.44,172.17.103.255,137.0,137.0,17,114
172.17.99.44,172.17.103.255,137.0,137.0,17,114
172.17.99.44,172.17.103.255,137.0,137.0,17,114
172.17.102.49,172.17.103.255,137.0,137.0,17,114
172.17.102.49,172.17.103.255,137.0,137.0,17,114
172.17.96.218,224.0.0.251,5353.0,5353.0,17,100
172.17.99.151,224.0.0.251,5353.0,5353.0,17,93
172.17.103.70,224.0.0.251,5353.0,5353.0,17,82
172.17.103.70,224.0.0.251,5353.0,5353.0,17,82
172.17.98.150,224.0.0.251,5353.0,5353.0,17,100
172.17.98.74,224.0.0.251,5353.0,5353.0,17,323
172.17.99.80,224.0.0.251,5353.0,5353.0,17,204
172.17.99.151,224.0.0.251,5353.0,5353.0,17,93
172.17.98.242,239.255.255.250,49460.0,1900.0,17,171
172.17.101.242,224.0.0.251,5353.0,5353.0,17,201
172.17.98.93,224.0.0.251,5353.0,5353.0,17,184
172.17.100.199,224.0.0.251,5353.0,5353.0,17,206
172.17.97.120,224.0.0.251,5353.0,5353.0,17,196
172.17.98.242,224.0.0.251,5353.0,5353.0,17,87
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.96.218,224.0.0.251,5353.0,5353.0,17,192
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.98.242,224.0.0.251,5353.0,5353.0,17,301
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.103.58,239.255.255.250,49213.0,1900.0,17,171
172.17.98.150,224.0.0.251,5353.0,5353.0,17,1011
172.17.97.185,239.255.255.250,59814.0,1900.0,17,216
172.17.99.151,224.0.0.251,5353.0,5353.0,17,299
172.17.99.151,224.0.0.251,5353.0,5353.0,17,235
172.17.97.185,239.255.255.250,59816.0,1900.0,17,216
172.17.97.120,224.0.0.251,5353.0,5353.0,17,264
172.17.101.242,224.0.0.251,5353.0,5353.0,17,264
172.17.97.119,224.0.0.251,5353.0,5353.0,17,272
172.17.97.101,224.0.0.251,5353.0,5353.0,17,460
172.17.99.63,224.0.0.251,5353.0,5353.0,17,87
172.17.100.100,224.0.0.251,5353.0,5353.0,17,319
172.17.100.34,224.0.0.251,5353.0,5353.0,17,311
172.17.97.232,224.0.0.251,5353.0,5353.0,17,345
172.17.103.45,224.0.0.251,5353.0,5353.0,17,340
172.17.99.44,224.0.0.252,58975.0,5355.0,17,69
172.17.99.188,224.0.0.251,5353.0,5353.0,17,325
172.17.103.30,224.0.0.251,5353.0,5353.0,17,335
172.17.97.13,224.0.0.251,5353.0,5353.0,17,319
172.17.97.132,224.0.0.251,5353.0,5353.0,17,87
